title,url,publishedAt
Fiona Apple: six reasons she is the perfect artist for a time of crisis,https://www.theguardian.com/music/2020/mar/17/fiona-apple-six-reasons-she-is-the-perfect-artist-for-a-time-of-crisis,2020-03-17T17:47:43Z
Hong Kong media tycoon Jimmy Lai arrested under new security law,https://www.theguardian.com/world/2020/aug/10/hong-kong-media-tycoon-jimmy-lai-arrested-over-alleged-foreign-collusion,2020-08-10T14:08:48Z
"Congress should rein in top US tech companies, lawmakers' inquiry finds",https://www.theguardian.com/technology/2020/oct/06/amazon-google-facebook-apple-antitrust-hearing,2020-10-06T22:55:25Z
"macOS 11 Big Sur review: the Mac, iPad-ified for the future",https://www.theguardian.com/technology/2020/nov/13/macos-11-big-sur-review-the-mac-ipad-ified-for-the-future,2020-11-13T07:00:12Z
From apple chips to pasta pots – how to pack a delicious school lunch box every day of the week,https://www.theguardian.com/education/2020/jun/01/from-apple-chips-to-pasta-pots-how-to-pack-a-delicious-school-lunch-box-every-day-of-the-week,2020-06-01T13:50:10Z
"iPhones vulnerable to hacking tool for months, researchers say",https://www.theguardian.com/technology/2020/dec/20/iphones-vulnerable-to-hacking-tool-for-months-researchers-say,2020-12-20T20:05:26Z
Has Ted Lasso doomed American managers to yet more mockery?,https://www.theguardian.com/football/2020/nov/17/ted-lasso-soccer-coach-apple-tv-bob-bradley,2020-11-17T10:00:03Z
Hero's welcome for Hong Kong media tycoon Jimmy Lai after release on bail,https://www.theguardian.com/world/2020/aug/12/hong-kong-media-tycoon-jimmy-lai-released-on-bail,2020-08-12T09:31:31Z
Beats Powerbeats review: Apple's cheaper Bluetooth fitness earbuds,https://www.theguardian.com/technology/2020/may/14/beats-powerbeats-review-apples-cheaper-bluetooth-fitness-earbuds,2020-05-14T06:00:02Z
The Collage Atlas review – a gentle wander in sketchbook dreamscapes,https://www.theguardian.com/games/2020/oct/23/the-collage-atlas-review-hand-drawn-sketchbook-john-william-evelyn,2020-10-23T07:30:03Z
"Morrison government’s updated Covidsafe app unlikely to improve results, experts say",https://www.theguardian.com/world/2020/nov/30/morrison-governments-updated-covidsafe-app-unlikely-to-improve-results-experts-say,2020-11-30T08:49:50Z
How to put the spiralling cost of a mobile phone on hold,https://www.theguardian.com/money/2020/nov/08/how-to-put-the-spiralling-cost-of-a-mobile-phone-on-hold,2020-11-08T09:00:35Z
'Too much power': Congress grills top tech CEOs in combative antitrust hearing,https://www.theguardian.com/technology/2020/jul/29/tech-hearings-facebook-mark-zuckerberg-amazon-jeff-bezos-apple-tim-cook-google-sundar-pichai-congress,2020-07-29T20:16:46Z
'A lightbulb went on - I had the location for a sex scene': Louise Doughty on Apple Tree Yard,https://www.theguardian.com/books/2020/may/16/a-lightbulb-went-on-i-had-the-location-for-a-sex-scene-louise-doughty-on-apple-tree-yard,2020-05-16T10:00:28Z
Apple 2020 iPad Pro 12.9in review: the best mobile tablet can now get real work done,https://www.theguardian.com/technology/2020/apr/10/apple-2020-ipad-pro-129in-review-best-mobile-tablet-can-now-get-real-work-done,2020-04-10T06:00:37Z
Nasdaq drops over 4% as tech sector sell-off continues,https://www.theguardian.com/technology/2020/sep/08/tesla-shares-fell-us-stock-markets,2020-09-08T20:18:34Z
The winners and losers of the big tech congressional hearings | Tim Bray,https://www.theguardian.com/commentisfree/2020/jul/30/big-tech-congressional-hearings-winners-losers,2020-07-30T14:38:04Z
"As the season turns, it’s time to prune and feed the soil",https://www.theguardian.com/lifeandstyle/2020/nov/01/allan-jenkins-on-gardening-winter-brings-with-it-a-new-to-do-list,2020-11-01T06:15:12Z
The 20 best autumn recipes – our all-time favourites,https://www.theguardian.com/food/2020/sep/28/the-20-best-autumn-recipes-our-all-time-favourites,2020-09-28T07:00:07Z
iPhone SE review: Apple's cut-price smartphone king,https://www.theguardian.com/technology/2020/may/01/iphone-se-review-apple-cut-price-smartphone-king,2020-05-01T06:00:17Z
Country diary: the orchard is fragrant with fallen fruit,https://www.theguardian.com/environment/2020/oct/15/country-diary-the-orchard-is-fragrant-with-fallen-fruit,2020-10-15T04:30:14Z
"Tree of the week: ‘Every autumn, fruit thumps on to the lawn from our apple tree. I make chutney'",https://www.theguardian.com/lifeandstyle/2020/may/18/tree-of-the-week-every-autumn-fruit-thumps-on-to-the-lawn-from-our-apple-tree-i-make-chutney,2020-05-18T06:00:21Z
Trump finds unlikely backers in prominent pro-democracy Asian figures,https://www.theguardian.com/us-news/2020/nov/01/trump-finds-unlikely-backers-in-prominent-pro-democracy-asian-figures,2020-11-01T14:32:13Z
Apple shares drop after coronavirus warning; Jaguar Land Rover faces parts shortage – business live,https://www.theguardian.com/business/live/2020/feb/18/apples-coronavirus-warning-markets-ftse-uk-unemployment-business-live,2020-02-18T18:24:30Z
"Crystal Palace 1-0 Southampton, Football League and more – as it happened",https://www.theguardian.com/football/live/2020/sep/12/crystal-palace-v-southampton-football-league-and-more-live,2020-09-12T16:23:12Z
Amazon gives rugby £20m lifeline and could spark Six Nations bidding war,https://www.theguardian.com/sport/2020/nov/12/amazon-gives-rugby-20m-lifeline-and-could-spark-six-nations-bidding-war,2020-11-12T19:00:30Z
Meera Sodha’s vegan recipe for tofu katsu sando with celeriac and apple slaw | The new vegan,https://www.theguardian.com/food/2020/jan/18/meera-sodha-vegan-recipe-tofu-katsu-sado-celeriac-apple-slaw,2020-01-18T10:30:25Z
Gold trade body urged to suspend refinery over alleged abuses in Tanzania,https://www.theguardian.com/business/2020/jul/13/gold-trade-body-urged-to-suspend-refinery-over-alleged-abuses-in-tanzania,2020-07-13T12:41:59Z
Spreads for all occasions: from Christmas chutney to pear and coffee jam – recipes,https://www.theguardian.com/food/2020/nov/21/spreads-for-all-occasions-christmas-apple-chutney-pear-and-coffee-jam-chocolate-and-chestnut-spread-quince-rosemary-jelly-recipes,2020-11-21T07:00:47Z
"Until the EU tackles tax avoidance, big companies will keep getting away with it | Aidan Regan",https://www.theguardian.com/commentisfree/2020/jul/16/eu-tax-avoidance-big-companies-ireland-apple-state-aid,2020-07-16T16:47:46Z
The 20 best podcasts of 2020,https://www.theguardian.com/tv-and-radio/2020/dec/24/the-20-best-podcasts-of-2020,2020-12-24T14:00:20Z
New York unveils landmark antitrust bill that makes it easier to sue tech giants,https://www.theguardian.com/technology/2020/aug/05/antitrust-bill-new-york-easier-to-sue-big-tech,2020-08-05T08:30:26Z
France launches €100bn stimulus plan to drive Covid-19 recovery - business live,https://www.theguardian.com/business/live/2020/sep/03/france-100bn-stimulus-service-sector-stock-markets-us-unemployment-business-live,2020-09-03T20:30:06Z
"Netflix faces crunch year as Disney, Apple and more vie for streaming crown",https://www.theguardian.com/media/2020/jan/05/netflix-faces-crunch-year-as-disney-apple-and-more-vie-for-streaming-crown,2020-01-05T16:00:11Z
Tech giants' shares soar as companies benefit from Covid-19 pandemic,https://www.theguardian.com/business/2020/jul/30/amazon-apple-facebook-google-profits-earnings,2020-07-30T21:27:14Z
'The press has to go on': Hong Kong media tycoon Jimmy Lai defies Beijing,https://www.theguardian.com/world/2020/aug/15/the-press-has-to-go-on-hong-kong-media-tycoon-jimmy-lai-defies-beijing,2020-08-15T00:38:38Z
A game of few laughs: can football and sitcom ever mix?,https://www.theguardian.com/tv-and-radio/2020/aug/26/a-game-of-few-laughs-can-football-and-sitcom-ever-mix-ted-lasso,2020-08-26T12:48:54Z
‘Big companies aren’t bad’: Zuckerberg and other tech CEOs to testify in historic antitrust hearing,https://www.theguardian.com/technology/2020/jul/28/facebook-amazon-antitrust-hearing-apple-google,2020-07-29T00:34:53Z
First Thing: policing reform means more than tossing out 'bad apples',https://www.theguardian.com/us-news/2020/jun/16/first-thing-policing-reform-means-more-than-tossing-out-bad-apples,2020-06-16T10:21:10Z
The FBI and Apple are facing off over an iPhone again. What's going on?,https://www.theguardian.com/us-news/2020/jan/14/fbi-apple-faceoff-iphone-florida-shooting,2020-01-15T03:27:49Z
"Here's to a five-day Christmas marathon, starting with my mum's buffet | Romesh Ranganathan",https://www.theguardian.com/lifeandstyle/2020/dec/18/five-day-christmas-marathon-mums-festive-world-buffet-romesh-ranganathan,2020-12-18T14:00:10Z
"Poem of the week: Thick orchards, all in white by Jean Ingelow",https://www.theguardian.com/books/booksblog/2020/aug/31/poem-of-the-week-thick-orchards-all-in-white-by-jean-ingelow,2020-08-31T11:30:05Z
"There is hope on the horizon, but high debt hangs over Britain's future",https://www.theguardian.com/business/2020/dec/27/uk-business-debt-corporate-government-borrowing-covid,2020-12-27T07:00:38Z
Slay the Spire review – an electrifying sense of chaos,https://www.theguardian.com/games/2020/aug/08/slay-the-spire-review-deck-building-game-apple-megacrit-humble,2020-08-07T23:00:00Z
Beats Solo Pro review: Apple's on-ear noise cancelling headphones,https://www.theguardian.com/technology/2020/apr/15/beats-solo-pro-review-apples-on-ear-noise-cancelling-headphones,2020-04-15T06:00:37Z
20 best apps to get you organised,https://www.theguardian.com/technology/2020/sep/27/20-best-apps-to-get-you-organised,2020-09-27T10:00:41Z
Gardening is good for my wellbeing … but try telling my plants that,https://www.theguardian.com/lifeandstyle/2020/aug/30/emma-beddington-gardening-is-good-for-my-wellbeing-but-try-telling-my-plants-that,2020-08-30T07:00:30Z
A historic antitrust hearing in Congress has put big tech on notice | Roger McNamee,https://www.theguardian.com/commentisfree/2020/jul/31/big-tech-house-historic-antitrust-hearing-times-have-changed,2020-07-31T11:42:44Z
iPhone 12 mini review: the king of small phones,https://www.theguardian.com/technology/2020/nov/19/iphone-12-mini-review-the-king-of-small-phones,2020-11-19T07:00:06Z
Trend watch: Fair Isle knits are a cottagecore winner,https://www.theguardian.com/fashion/2020/nov/01/trend-watch-fair-isle-knits-are-a-cottagecore-winner,2020-11-01T08:00:16Z
"Twitter hack: accounts of prominent figures, including Biden, Musk, Obama, Gates and Kanye compromised",https://www.theguardian.com/technology/2020/jul/15/twitter-elon-musk-joe-biden-hacked-bitcoin,2020-07-16T04:12:05Z
"Vestager has tasted defeat, but she should not stop chasing Big Tech",https://www.theguardian.com/business/2020/jul/19/margrethe-vestager-eu-right-to-fight-big-tech-apple,2020-07-19T06:00:42Z
Contact-tracing app for England and Wales 'hampered by loss of public trust',https://www.theguardian.com/world/2020/sep/21/covid-coronavirus-contact-tracing-app-hampered-lack-trust,2020-09-21T05:00:05Z
Guardian albums and tracks of 2020: how our writers voted,https://www.theguardian.com/music/2020/dec/18/guardian-albums-and-tracks-of-2020-how-our-writers-voted,2020-12-18T06:00:01Z
'It's not about bad apples': how US police reforms have failed to stop brutality and violence,https://www.theguardian.com/us-news/2020/jun/16/its-not-about-bad-apples-how-us-police-reforms-have-failed-to-stop-brutality-and-violence,2020-06-16T10:00:02Z
"Piloted in May, ditched in June: the failure of England's Covid-19 app",https://www.theguardian.com/world/2020/jun/18/piloted-in-may-ditched-in-june-the-failure-of-englands-covid-19-app,2020-06-18T19:05:13Z
Critical mass of Android users crucial for NHS contact-tracing app,https://www.theguardian.com/world/2020/may/06/critical-mass-of-android-users-needed-for-success-of-nhs-coronavirus-contact-tracing-app,2020-05-06T14:57:36Z
"Twenty years after the dotcom crash, is tech’s bubble about to burst again?",https://www.theguardian.com/business/2020/sep/12/twenty-years-after-the-dotcom-crash-is-techs-bubble-about-to-burst-again,2020-09-12T15:00:33Z
"For home-grown treats, plant fruit trees",https://www.theguardian.com/lifeandstyle/2020/nov/22/james-wong-on-gardens-for-easy-home-grown-treats-plant-fruit-trees,2020-11-22T08:15:17Z
"At last, the tech titans’ nerd immunity shows signs of fading",https://www.theguardian.com/technology/commentisfree/2020/aug/02/at-last-the-tech-titans-nerd-immunity-shows-signs-of-fading,2020-08-02T06:19:04Z
Owner of UK chip firm Arm reportedly in talks about sale to Nvidia,https://www.theguardian.com/business/2020/jul/31/owner-of-uk-chip-firm-arm-reported-in-talks-about-sale-to-nvidia,2020-07-31T16:19:03Z
"Covidsafe app is not working properly on iPhones, authorities admit",https://www.theguardian.com/world/2020/may/06/covidsafe-app-is-not-working-properly-on-iphones-authorities-admit,2020-05-06T07:03:20Z
Mariah Carey's 30 greatest singles – ranked!,https://www.theguardian.com/culture/2020/dec/03/mariah-careys-30-greatest-singles-ranked,2020-12-03T12:30:28Z
Google faces $400m fine over Fitbit takeover if it doesn't wait for competition watchdog's approval,https://www.theguardian.com/australia-news/2020/dec/22/google-faces-400m-fine-over-fitbit-takeover-if-it-doesnt-wait-for-competition-watchdogs-approval,2020-12-22T08:58:33Z
"Loss of bees causes shortage of key food crops, study finds",https://www.theguardian.com/environment/2020/jul/29/bees-food-crops-shortage-study,2020-07-29T04:01:21Z
'You've been smoking too much!': the chaos of Tony Wilson's digital music revolution,https://www.theguardian.com/music/2020/aug/10/youve-been-smoking-too-much-the-chaos-of-tony-wilsons-digital-music-revolution,2020-08-10T09:45:03Z
Sinister sounds: podcasts are becoming the new medium of misinformation,https://www.theguardian.com/media/2020/dec/12/sinister-sounds-podcasts-are-becoming-the-new-medium-of-misinformation,2020-12-11T19:00:16Z
iPhone 12 Pro review: not quite worth the extra cost,https://www.theguardian.com/technology/2020/nov/04/iphone-12-pro-review-cost-apple-zoom-camera-lidar,2020-11-04T07:00:11Z
A foraging trip for flavours and peace of mind in Epping Forest,https://www.theguardian.com/travel/2020/dec/04/a-foraging-trip-wild-food-flavours-peace-of-mind-epping-forest-uk,2020-12-04T06:30:51Z
The Loire’s chenin blanc is a master of disguise | David Williams,https://www.theguardian.com/food/2020/oct/25/chenin-blanc-from-the-loire-france-master-of-disguise,2020-10-25T06:00:01Z
Hong Kong's independent press faces dark chapter in China's shadow,https://www.theguardian.com/world/2020/aug/12/hong-kongs-independent-press-faces-dark-chapter-in-chinas-shadow,2020-08-12T01:44:45Z
First US murder hornet nest located in Washington state,https://www.theguardian.com/environment/2020/oct/23/murder-hornet-us-first-nest-found-washington-state,2020-10-23T17:54:17Z
"Getting ahead isn't a nasty business, US study reveals",https://www.theguardian.com/science/2020/aug/31/getting-ahead-isnt-a-nasty-business-us-study-reveals,2020-08-31T19:00:14Z
